county,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,deaths_mean,deaths_lower,deaths_upper,totdea_mean,totdea_lower,totdea_upper,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed,totdea_mean_smoothed,totdea_lower_smoothed,totdea_upper_smoothed,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
New York,2020-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59811185863115,0.977083284747823,2.43454329518599,31799.2204539565,31649.1565919383,31971.9183728135,1.59811185863115,0.977083284747823,2.43454329518599,31799.2204539565,31649.1565919383,31971.9183728135,projected,-17.3257737006594,projected,98951.835,,158.271167605683,96.4063051338773,251.546600734536
New York,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57804172758684,0.968125499297639,2.4011427820391,31800.7984956841,31650.3201924914,31974.2826282018,1.57804172758684,0.968125499297639,2.4011427820391,31800.7984956841,31650.3201924914,31974.2826282018,projected,-17.0480000650526,projected,98951.835,,158.666435304202,96.6567248710431,252.238933631126
New York,2020-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56013024291798,0.959707977935886,2.3697967070123,31802.358625927,31651.4699892141,31976.6221700065,1.56013024291798,0.959707977935886,2.3697967070123,31802.358625927,31651.4699892141,31976.6221700065,projected,-16.7749924515333,projected,98951.835,,159.147803527337,96.9514484609012,252.94404051397
New York,2020-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5441927567979,0.953787612051383,2.34180711426998,31803.9028186838,31652.6041103314,31978.9394866566,1.5441927567979,0.953787612051383,2.34180711426998,31803.9028186838,31652.6041103314,31978.9394866566,projected,-16.5067796796815,projected,98951.835,,159.647160051638,97.2505582321901,253.64264287753
New York,2020-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53006919742467,0.948064935614548,2.31666976224724,31805.4328878812,31653.7007285958,31981.2369268596,1.53006919742467,0.948064935614548,2.31666976224724,31805.4328878812,31653.7007285958,31981.2369268596,projected,-16.2433840515574,projected,98951.835,,160.174065447036,97.6517326406203,254.699431405403
New York,2020-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51749334894189,0.942419971265008,2.295388548557,31806.9503812301,31654.7612537288,31983.516224818,1.51749334894189,0.942419971265008,2.295388548557,31806.9503812301,31654.7612537288,31983.516224818,projected,-15.9848215548735,projected,98951.835,,160.86862872627,98.1524064675905,256.004033872671
New York,2020-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50628888586624,0.936608721416633,2.27918411184983,31808.456670116,31655.8169364839,31985.7792735092,1.50628888586624,0.936608721416633,2.27918411184983,31808.456670116,31655.8169364839,31985.7792735092,projected,-15.7311020757137,projected,98951.835,,161.715332668908,98.794416096108,257.443656226248
New York,2020-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49651195789131,0.934617242761124,2.26490832005902,31809.9531820739,31656.8684072408,31988.0290707105,1.49651195789131,0.934617242761124,2.26490832005902,31809.9531820739,31656.8684072408,31988.0290707105,projected,-15.4822296193901,projected,98951.835,,162.636078737792,99.507024205802,259.005145001411
New York,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48818612445268,0.932130486330152,2.25245628778193,31811.4413681983,31657.9163540048,31990.2682319981,1.48818612445268,0.932130486330152,2.25245628778193,31811.4413681983,31657.9163540048,31990.2682319981,projected,-15.2382025380778,projected,98951.835,,163.632256861342,100.254344326258,260.692080335878
New York,2020-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48122238506623,0.931854049625963,2.24134031474268,31812.9225905834,31658.9618984315,31992.4985677986,1.48122238506623,0.931854049625963,2.24134031474268,31812.9225905834,31658.9618984315,31992.4985677986,projected,-14.9990137639073,projected,98951.835,,164.703985043406,100.938112723269,262.505791581981
New York,2020-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47558711059401,0.93110674941363,2.23167594162924,31814.398177694,31660.0060073307,31994.4935380541,1.47558711059401,0.93110674941363,2.23167594162924,31814.398177694,31660.0060073307,31994.4935380541,projected,-14.7646510462673,projected,98951.835,,165.765238235634,101.585062305257,264.297111892747
New York,2020-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47124922465266,0.932203370619936,2.22433568073993,31815.8694269187,31661.0493216517,31996.2802490887,1.47124922465266,0.932203370619936,2.22433568073993,31815.8694269187,31661.0493216517,31996.2802490887,projected,-14.5350971921132,projected,98951.835,,166.824395791756,102.226139282668,266.073606527317
New York,2020-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46795486899387,0.933122512263071,2.21659443520512,31817.3373817877,31662.0924560606,31998.0550235949,1.46795486899387,0.933122512263071,2.21659443520512,31817.3373817877,31662.0924560606,31998.0550235949,projected,-14.3103303081586,projected,98951.835,,168.060159344185,102.924406555295,268.15524594374
New York,2020-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46551233691303,0.932019585371017,2.21530876200213,31818.8028941246,31663.1359960316,31999.8193391133,1.46551233691303,0.932019585371017,2.21530876200213,31818.8028941246,31663.1359960316,31999.8193391133,projected,-14.0903240438768,projected,98951.835,,169.460083588598,103.632045830833,270.520897719031
New York,2020-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46405066490627,0.932963290857697,2.21299311831872,31820.2669447895,31664.1876815217,32001.5621159645,1.46405066490627,0.932963290857697,2.21299311831872,31820.2669447895,31664.1876815217,32001.5621159645,projected,-13.8750478343261,projected,98951.835,,170.929271209627,104.374437755346,273.006271225074
New York,2020-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46366699567301,0.933091344657714,2.21196922781219,31821.7306117851,31665.2430772104,32003.2932813572,1.46366699567301,0.933091344657714,2.21196922781219,31821.7306117851,31665.2430772104,32003.2932813572,projected,-13.6644671418691,projected,98951.835,,172.471076163493,105.152493855916,275.571521324432
New York,2020-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46430196515151,0.932504503112978,2.21374712052166,31823.1949137503,31666.3003618769,32005.0175799532,1.46430196515151,0.932504503112978,2.21374712052166,31823.1949137503,31666.3003618769,32005.0175799532,projected,-13.4585436959261,projected,98951.835,,174.087247787196,105.966688662022,278.058834173111
New York,2020-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46597302050894,0.932929023600082,2.2181219681006,31824.6608867708,31667.5571757917,32006.7359476621,1.46597302050894,0.932929023600082,2.2181219681006,31824.6608867708,31667.5571757917,32006.7359476621,projected,-13.2572357299942,projected,98951.835,,175.670612527516,106.751609370112,280.513241868466
New York,2020-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4687110896219,0.933411436906863,2.22386074099995,31826.1295978604,31668.9240973061,32008.450311184,1.4687110896219,0.933411436906863,2.22386074099995,31826.1295978604,31668.9240973061,32008.450311184,projected,-13.0604982151994,projected,98951.835,,177.227823262123,107.514052201062,282.941645659599
New York,2020-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47223201155334,0.933704061120625,2.22990082540127,31827.601829872,31670.0019476067,32010.1623947915,1.47223201155334,0.933704061120625,2.22990082540127,31827.601829872,31670.0019476067,32010.1623947915,projected,-12.8682830897507,projected,98951.835,,178.981551715555,108.387884639204,285.648530397005
New York,2020-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47630068609363,0.936597800347954,2.23639028829712,31829.0781305581,31671.0751550844,32012.1466122036,1.47630068609363,0.936597800347954,2.23639028829712,31829.0781305581,31671.0751550844,32012.1466122036,projected,-12.6805394837086,projected,98951.835,,180.922137653831,109.373407708528,288.620783647895
New York,2020-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48110074643469,0.940403812165914,2.24554650955697,31830.5592313045,31672.1508442169,32013.9238159363,1.48110074643469,0.940403812165914,2.24554650955697,31830.5592313045,31672.1508442169,32013.9238159363,projected,-12.4972139385613,projected,98951.835,,182.934731115786,110.476951151062,291.844805126544
New York,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48678795879085,0.944826908944378,2.25773547542967,31832.0460192633,31673.2292135529,32015.5011993255,1.48678795879085,0.944826908944378,2.25773547542967,31832.0460192633,31673.2292135529,32015.5011993255,projected,-12.318250621153,projected,98951.835,,185.024619851209,111.611339240242,295.879813020304
New York,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49331814164694,0.948906812734822,2.27121806471814,31833.5393374049,31674.309661428,32017.0837758168,1.49331814164694,0.948906812734822,2.27121806471814,31833.5393374049,31674.309661428,32017.0837758168,projected,-12.1435915315758,projected,98951.835,,187.195123046745,112.677633501543,300.09514802075
New York,2020-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50074817864689,0.954282101691388,2.28383835922668,31835.0400855836,31675.3513634006,32018.9379063558,1.50074817864689,0.954282101691388,2.28383835922668,31835.0400855836,31675.3513634006,32018.9379063558,projected,-11.9731767046972,projected,98951.835,,189.314028670548,113.702859441331,304.230257100891
New York,2020-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50916079801445,0.960048549829207,2.29903970872174,31836.5492463816,31676.4030225805,32021.0720271338,1.50916079801445,0.960048549829207,2.29903970872174,31836.5492463816,31676.4030225805,32021.0720271338,projected,-11.8069444050341,projected,98951.835,,191.385666561447,114.691413662769,308.030847397633
