fips,date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,cumulativePositiveTests,cumulativeNegativeTests,fips_char,county
36003,2020-05-29,0,87,0,3,0,5,,,4,1600,100,44435,49,45,1739,36003,Allegany
36003,2020-05-30,0,87,0,3,0,5,,,4,1620,100,44415,49,45,1790,36003,Allegany
36003,2020-05-31,0,87,0,3,0,5,,,4,1640,100,44395,49,48,1887,36003,Allegany
36003,2020-06-01,0,87,0,3,0,5,,,5,1660,99,44376,48,48,2047,36003,Allegany
36003,2020-06-02,0,87,0,3,0,5,,,5,1680,99,44356,48,49,2227,36003,Allegany
36003,2020-06-03,0,87,0,3,0,5,,,5,1699,98,44337,48,49,2358,36003,Allegany
36003,2020-06-04,0,87,0,3,0,5,,,5,1719,98,44317,48,51,2510,36003,Allegany
36003,2020-06-05,0,87,0,3,0,5,,,5,1739,97,44298,48,51,2819,36003,Allegany
36003,2020-06-06,0,87,0,3,0,5,,,5,1758,97,44278,47,51,2917,36003,Allegany
36003,2020-06-07,0,87,0,3,0,5,,,5,1778,97,44259,47,51,3066,36003,Allegany
36003,2020-06-08,0,87,0,3,0,5,,,5,1797,96,44240,47,51,3286,36003,Allegany
36003,2020-06-09,0,87,0,3,0,5,,,5,1816,96,44221,47,52,3413,36003,Allegany
36003,2020-06-10,0,87,0,3,0,5,,,5,1835,95,44202,46,53,3549,36003,Allegany
36003,2020-06-11,0,87,0,3,0,5,,,5,1854,95,44183,46,53,3712,36003,Allegany
36003,2020-06-12,0,87,0,3,0,5,,,5,1873,94,44165,46,54,3855,36003,Allegany
36003,2020-06-13,0,87,0,3,0,5,,,5,1892,94,44146,46,54,3958,36003,Allegany
36003,2020-06-14,0,87,0,3,0,5,,,6,1911,93,44128,45,55,4022,36003,Allegany
36003,2020-06-15,0,87,0,3,0,5,,,6,1930,93,44109,45,55,4142,36003,Allegany
36003,2020-06-16,0,87,0,3,0,5,,,6,1948,92,44091,45,55,4276,36003,Allegany
36003,2020-06-17,0,87,0,3,0,5,,,6,1967,92,44073,45,57,4351,36003,Allegany
36003,2020-06-18,0,87,0,3,0,5,,,6,1985,92,44054,44,58,4570,36003,Allegany
36003,2020-06-19,0,87,0,3,0,5,,,6,2003,91,44036,44,58,4736,36003,Allegany
36003,2020-06-20,0,87,0,3,0,5,,,6,2021,91,44019,44,58,4802,36003,Allegany
36003,2020-06-21,0,87,0,3,0,5,,,6,2039,90,44001,44,58,4802,36003,Allegany
36003,2020-06-22,0,87,0,3,0,5,,,6,2057,90,43983,43,,,36003,Allegany
36003,2020-06-23,0,87,0,3,0,5,,,6,2075,89,43965,43,,,36003,Allegany
36003,2020-06-24,0,87,0,3,0,5,,,6,2093,89,43948,43,,,36003,Allegany
36003,2020-06-25,0,87,0,3,0,5,,,6,2111,88,43931,43,,,36003,Allegany
36003,2020-06-26,0,87,0,3,0,5,,,6,2128,88,43913,42,,,36003,Allegany
36003,2020-06-27,0,87,0,3,0,5,,,6,2146,87,43896,42,,,36003,Allegany
36003,2020-06-28,0,87,0,3,0,5,,,6,2163,87,43879,42,,,36003,Allegany
36003,2020-06-29,0,87,0,3,0,5,,,7,2180,86,43862,42,,,36003,Allegany
36003,2020-06-30,0,87,0,3,0,5,,,7,2197,86,43845,41,,,36003,Allegany
36003,2020-07-01,0,87,0,3,0,5,,,7,2214,85,43828,41,,,36003,Allegany
36003,2020-07-02,0,87,0,3,0,5,,,7,2231,85,43812,41,,,36003,Allegany
36003,2020-07-03,0,87,0,3,0,5,,,7,2248,84,43795,41,,,36003,Allegany
36003,2020-07-04,0,87,0,3,0,5,,,7,2265,84,43779,40,,,36003,Allegany
36003,2020-07-05,0,87,0,3,0,5,,,7,2281,83,43762,40,,,36003,Allegany
36003,2020-07-06,0,87,0,3,0,5,,,7,2298,83,43746,40,,,36003,Allegany
36003,2020-07-07,0,87,0,3,0,5,,,7,2314,82,43730,40,,,36003,Allegany
36003,2020-07-08,0,87,0,3,0,5,,,7,2331,82,43714,39,,,36003,Allegany
36003,2020-07-09,0,87,0,3,0,5,,,7,2347,81,43698,39,,,36003,Allegany
36003,2020-07-10,0,87,0,3,0,5,,,7,2363,81,43682,39,,,36003,Allegany
36003,2020-07-11,0,87,0,3,0,5,,,7,2379,80,43666,39,,,36003,Allegany
36003,2020-07-12,0,87,0,3,0,5,,,7,2395,80,43651,38,,,36003,Allegany
36003,2020-07-13,0,87,0,3,0,5,,,7,2411,79,43635,38,,,36003,Allegany
36003,2020-07-14,0,87,0,3,0,5,,,7,2426,79,43620,38,,,36003,Allegany
36003,2020-07-15,0,87,0,3,0,5,,,8,2442,78,43604,38,,,36003,Allegany
36003,2020-07-16,0,87,0,3,0,5,,,8,2457,78,43589,37,,,36003,Allegany
36003,2020-07-17,0,87,0,3,0,5,,,8,2473,77,43574,37,,,36003,Allegany
36003,2020-07-18,0,87,0,3,0,5,,,8,2488,77,43559,37,,,36003,Allegany
36003,2020-07-19,0,87,0,3,0,5,,,8,2503,76,43544,37,,,36003,Allegany
36003,2020-07-20,0,87,0,3,0,5,,,8,2518,76,43529,36,,,36003,Allegany
36003,2020-07-21,0,87,0,3,0,5,,,8,2533,75,43515,36,,,36003,Allegany
36003,2020-07-22,0,87,0,3,0,5,,,8,2548,74,43500,36,,,36003,Allegany
36003,2020-07-23,0,87,0,3,0,5,,,8,2563,74,43486,36,,,36003,Allegany
36003,2020-07-24,0,87,0,3,0,5,,,8,2578,73,43471,35,,,36003,Allegany
36003,2020-07-25,0,87,0,3,0,5,,,8,2592,73,43457,35,,,36003,Allegany
36003,2020-07-26,0,87,0,3,0,5,,,8,2607,72,43443,35,,,36003,Allegany
36003,2020-07-27,0,87,0,3,0,5,,,8,2621,72,43429,35,,,36003,Allegany
36003,2020-07-28,0,87,0,3,0,5,,,8,2635,71,43415,34,,,36003,Allegany
36003,2020-07-29,0,87,0,3,0,5,,,8,2649,71,43401,34,,,36003,Allegany
36003,2020-07-30,0,87,0,3,0,5,,,8,2663,70,43387,34,,,36003,Allegany
36003,2020-07-31,0,87,0,3,0,5,,,8,2677,70,43373,33,,,36003,Allegany
36003,2020-08-01,0,87,0,3,0,5,,,9,2691,69,43360,33,,,36003,Allegany
36003,2020-08-02,0,87,0,3,0,5,,,9,2705,69,43346,33,,,36003,Allegany
36003,2020-08-03,0,87,0,3,0,5,,,9,2718,68,43333,33,,,36003,Allegany
36003,2020-08-04,0,87,0,3,0,5,,,9,2732,68,43320,32,,,36003,Allegany
36003,2020-08-05,0,87,0,3,0,5,,,9,2745,67,43306,32,,,36003,Allegany
36003,2020-08-06,0,87,0,3,0,5,,,9,2759,67,43293,32,,,36003,Allegany
36003,2020-08-07,0,87,0,3,0,5,,,9,2772,66,43280,32,,,36003,Allegany
36003,2020-08-08,0,87,0,3,0,5,,,9,2785,66,43268,31,,,36003,Allegany
36003,2020-08-09,0,87,0,3,0,5,,,9,2798,65,43255,31,,,36003,Allegany
36003,2020-08-10,0,87,0,3,0,5,,,9,2811,65,43242,31,,,36003,Allegany
36003,2020-08-11,0,87,0,3,0,5,,,9,2824,64,43230,31,,,36003,Allegany
36003,2020-08-12,0,87,0,3,0,5,,,9,2836,64,43217,30,,,36003,Allegany
36003,2020-08-13,0,87,0,3,0,5,,,9,2849,63,43205,30,,,36003,Allegany
36003,2020-08-14,0,87,0,3,0,5,,,9,2861,63,43193,30,,,36003,Allegany
36003,2020-08-15,0,87,0,3,0,5,,,9,2874,62,43180,30,,,36003,Allegany
36003,2020-08-16,0,87,0,3,0,5,,,9,2886,62,43168,29,,,36003,Allegany
36003,2020-08-17,0,87,0,3,0,5,,,9,2898,61,43156,29,,,36003,Allegany
36003,2020-08-18,0,87,0,3,0,5,,,9,2910,61,43144,29,,,36003,Allegany
36003,2020-08-19,0,87,0,3,0,5,,,9,2922,60,43133,29,,,36003,Allegany
36003,2020-08-20,0,87,0,3,0,5,,,10,2934,60,43121,29,,,36003,Allegany
36003,2020-08-21,0,87,0,3,0,5,,,10,2946,59,43109,28,,,36003,Allegany
36003,2020-08-22,0,87,0,3,0,5,,,10,2958,59,43098,28,,,36003,Allegany
36003,2020-08-23,0,87,0,3,0,5,,,10,2970,58,43087,28,,,36003,Allegany
36003,2020-08-24,0,87,0,3,0,5,,,10,2981,58,43075,28,,,36003,Allegany
36003,2020-08-25,0,87,0,3,0,5,,,10,2992,57,43064,27,,,36003,Allegany
36003,2020-08-26,0,87,0,3,0,5,,,10,3004,57,43053,27,,,36003,Allegany
36003,2020-08-27,0,87,0,3,0,5,,,10,3015,56,43042,27,,,36003,Allegany
36003,2020-08-28,0,87,0,3,0,5,,,10,3026,56,43031,27,,,36003,Allegany
36003,2020-08-29,0,87,0,3,0,5,,,10,3037,56,43020,26,,,36003,Allegany
36003,2020-08-30,0,87,0,3,0,5,,,10,3048,55,43010,26,,,36003,Allegany
36003,2020-08-31,0,87,0,3,0,5,,,10,3059,55,42999,26,,,36003,Allegany
36003,2020-09-01,0,87,0,3,0,5,,,10,3070,54,42989,26,,,36003,Allegany
36003,2020-09-02,0,87,0,3,0,5,,,10,3080,54,42978,26,,,36003,Allegany
36003,2020-09-03,0,87,0,3,0,5,,,10,3091,53,42968,25,,,36003,Allegany
36003,2020-09-04,0,87,0,3,0,5,,,10,3101,53,42957,25,,,36003,Allegany
36003,2020-09-05,0,87,0,3,0,5,,,10,3112,52,42947,25,,,36003,Allegany
36003,2020-09-06,0,87,0,3,0,5,,,10,3122,52,42937,25,,,36003,Allegany
36003,2020-09-07,0,87,0,3,0,5,,,10,3132,51,42927,24,,,36003,Allegany
36003,2020-09-08,0,87,0,3,0,5,,,10,3142,51,42917,24,,,36003,Allegany
36003,2020-09-09,0,87,0,3,0,5,,,10,3152,50,42908,24,,,36003,Allegany
36003,2020-09-10,0,87,0,3,0,5,,,10,3162,50,42898,24,,,36003,Allegany
36003,2020-09-11,0,87,0,3,0,5,,,10,3172,50,42888,24,,,36003,Allegany
36003,2020-09-12,0,87,0,3,0,5,,,11,3182,49,42879,23,,,36003,Allegany
36003,2020-09-13,0,87,0,3,0,5,,,11,3192,49,42869,23,,,36003,Allegany
36003,2020-09-14,0,87,0,3,0,5,,,11,3201,48,42860,23,,,36003,Allegany
36003,2020-09-15,0,87,0,3,0,5,,,11,3211,48,42851,23,,,36003,Allegany
36003,2020-09-16,0,87,0,3,0,5,,,11,3220,47,42841,22,,,36003,Allegany
36003,2020-09-17,0,87,0,3,0,5,,,11,3229,47,42832,22,,,36003,Allegany
36003,2020-09-18,0,87,0,3,0,5,,,11,3239,47,42823,22,,,36003,Allegany
36003,2020-09-19,0,87,0,3,0,5,,,11,3248,46,42814,22,,,36003,Allegany
36003,2020-09-20,0,87,0,3,0,5,,,11,3257,46,42805,22,,,36003,Allegany
36003,2020-09-21,0,87,0,3,0,5,,,11,3266,45,42797,21,,,36003,Allegany
36003,2020-09-22,0,87,0,3,0,5,,,11,3275,45,42788,21,,,36003,Allegany
36007,2020-03-16,0,728,0,11,0,46,,,23,0,19,190445,23,1,14,36007,Broome
36007,2020-03-17,0,728,0,11,0,46,,,23,10,25,190429,28,1,20,36007,Broome
36007,2020-03-18,0,728,0,11,0,46,1.5,4,23,23,32,190410,35,2,28,36007,Broome
36007,2020-03-19,0,728,0,11,0,46,1.48,3.32,23,39,40,190385,43,2,31,36007,Broome
36007,2020-03-20,0,728,0,11,0,46,1.46,2.94,23,59,51,190353,55,2,47,36007,Broome
36007,2020-03-21,0,728,0,11,0,46,1.44,2.7,23,84,65,190314,69,3,51,36007,Broome
36007,2020-03-22,0,728,0,11,0,46,1.42,2.5,23,116,81,190265,86,7,67,36007,Broome
36007,2020-03-23,0,728,0,11,0,46,1.62,2.46,23,155,102,190207,105,9,83,36007,Broome
36007,2020-03-24,0,728,0,11,0,46,1.56,2.22,23,202,126,190139,126,11,94,36007,Broome
36007,2020-03-25,0,728,0,11,0,46,1.72,2.06,23,258,153,190060,148,16,126,36007,Broome
36007,2020-03-26,0,728,0,11,0,46,1.64,1.84,23,324,184,189970,172,18,149,36007,Broome
36007,2020-03-27,0,728,0,11,0,46,1.58,1.7,23,400,219,189870,197,23,181,36007,Broome
36007,2020-03-28,0,728,0,11,0,46,1.54,1.56,23,485,256,189760,221,29,220,36007,Broome
36007,2020-03-29,0,728,0,11,0,46,1.62,1.48,23,580,295,189642,244,35,250,36007,Broome
36007,2020-03-30,0,728,0,11,0,46,1.68,1.38,23,684,334,189518,265,38,295,36007,Broome
36007,2020-03-31,0,728,0,11,0,46,1.62,1.28,23,796,374,189389,282,42,326,36007,Broome
36007,2020-04-01,0,728,0,11,0,46,1.56,1.2,23,914,411,189260,293,46,365,36007,Broome
36007,2020-04-02,0,728,0,11,0,46,1.5,1.14,24,1035,445,189134,299,56,427,36007,Broome
36007,2020-04-03,1,728,1,11,0,46,1.54,1.08,24,1157,473,189013,297,65,473,36007,Broome
36007,2020-04-04,1,728,1,11,0,46,1.58,1.02,24,1276,494,188903,288,71,503,36007,Broome
36007,2020-04-05,1,728,1,11,0,46,1.52,0.96,24,1392,507,188796,279,76,531,36007,Broome
36007,2020-04-06,1,728,1,11,0,46,1.48,0.92,24,1505,515,188688,274,86,568,36007,Broome
36007,2020-04-07,1,728,1,11,0,46,1.44,0.88,25,1616,521,188578,272,88,590,36007,Broome
36007,2020-04-08,1,728,1,11,0,46,1.46,0.86,25,1727,525,188468,272,105,655,36007,Broome
36007,2020-04-09,1,728,1,11,0,46,1.42,0.82,25,1839,528,188356,272,112,706,36007,Broome
36007,2020-04-10,1,728,1,11,1,46,1.4,0.78,25,1950,531,188244,273,117,732,36007,Broome
36007,2020-04-11,1,728,1,11,1,46,1.42,0.76,26,2062,534,188131,274,126,783,36007,Broome
36007,2020-04-12,1,728,1,11,1,46,1.38,0.74,26,2174,537,188018,275,133,815,36007,Broome
36007,2020-04-13,1,728,1,11,1,46,1.36,0.72,26,2287,540,187904,276,146,892,36007,Broome
36007,2020-04-14,1,728,1,11,1,46,1.34,0.68,27,2400,542,187790,278,153,958,36007,Broome
36007,2020-04-15,1,728,1,11,1,46,1.32,0.68,27,2513,545,187675,279,167,1018,36007,Broome
36007,2020-04-16,2,728,1,11,1,46,1.3,0.66,27,2628,547,187559,280,178,1089,36007,Broome
36007,2020-04-17,2,728,2,11,1,46,1.28,0.64,28,2742,550,187444,281,186,1145,36007,Broome
36007,2020-04-18,2,728,2,11,1,46,1.26,0.64,28,2857,552,187327,282,192,1191,36007,Broome
36007,2020-04-19,2,728,2,11,1,46,1.26,0.62,29,2973,554,187211,283,199,1227,36007,Broome
36007,2020-04-20,2,728,2,11,1,46,1.24,0.62,29,3089,557,187094,285,205,1268,36007,Broome
36007,2020-04-21,2,728,2,11,1,46,1.24,0.6,29,3205,559,186976,286,219,1308,36007,Broome
36007,2020-04-22,2,728,2,11,1,46,1.2,0.58,30,3322,562,186858,287,224,1405,36007,Broome
36007,2020-04-23,2,728,2,11,1,46,1.18,0.6,30,3439,564,186740,288,232,1482,36007,Broome
36007,2020-04-24,2,728,2,11,1,46,1.18,0.58,30,3557,566,186621,289,251,1675,36007,Broome
36007,2020-04-25,2,728,2,11,1,46,1.18,0.56,31,3675,568,186502,290,257,1774,36007,Broome
36007,2020-04-26,2,728,2,11,1,46,1.16,0.58,31,3794,570,186382,291,261,1839,36007,Broome
36007,2020-04-27,2,728,2,11,1,46,1.18,0.56,32,3913,573,186262,292,266,1894,36007,Broome
36007,2020-04-28,2,728,2,11,1,46,1.18,0.56,32,4032,575,186142,293,273,1974,36007,Broome
36007,2020-04-29,2,728,2,11,1,46,1.16,0.56,32,4152,577,186021,294,284,2077,36007,Broome
36007,2020-04-30,2,728,2,11,1,46,1.14,0.54,33,4272,579,185901,294,299,2172,36007,Broome
36007,2020-05-01,2,728,2,11,1,46,1.16,0.54,33,4393,581,185779,295,305,2280,36007,Broome
36007,2020-05-02,2,728,2,11,1,46,1.16,0.52,34,4513,583,185657,296,327,2673,36007,Broome
36007,2020-05-03,2,728,2,11,1,46,1.12,0.54,34,4634,584,185535,297,334,3019,36007,Broome
36007,2020-05-04,2,728,2,11,1,46,1.12,0.54,34,4756,586,185413,298,338,3195,36007,Broome
36007,2020-05-05,2,728,2,11,1,46,1.12,0.52,35,4878,588,185291,299,345,3461,36007,Broome
36007,2020-05-06,2,728,2,11,1,46,1.12,0.52,35,5000,590,185168,299,360,3779,36007,Broome
36007,2020-05-07,2,728,2,11,1,46,1.08,0.54,36,5122,591,185045,300,364,3989,36007,Broome
36007,2020-05-08,2,728,2,11,1,46,1.06,0.52,36,5245,593,184921,301,372,4233,36007,Broome
36007,2020-05-09,2,728,2,11,1,46,1.06,0.52,37,5368,595,184798,302,373,4549,36007,Broome
36007,2020-05-10,2,728,2,11,1,46,1.06,0.52,37,5491,596,184674,302,378,4863,36007,Broome
36007,2020-05-11,2,728,2,11,1,46,1.04,0.52,37,5615,598,184550,303,379,5133,36007,Broome
36007,2020-05-12,2,728,2,11,1,46,1.04,0.52,38,5738,599,184425,303,382,5421,36007,Broome
36007,2020-05-13,2,728,2,11,1,46,1.06,0.52,38,5862,601,184301,304,383,5763,36007,Broome
36007,2020-05-14,2,728,2,11,1,46,1.06,0.52,39,5986,602,184176,304,390,6099,36007,Broome
36007,2020-05-15,2,728,2,11,1,46,1.06,0.52,39,6111,603,184051,305,413,6534,36007,Broome
36007,2020-05-16,2,728,2,11,1,46,1.08,0.52,40,6235,604,183926,305,414,7019,36007,Broome
36007,2020-05-17,2,728,2,11,1,46,1.08,0.52,40,6360,606,183801,306,423,7389,36007,Broome
36007,2020-05-18,2,728,2,11,1,46,1.1,0.52,40,6485,607,183676,306,429,7678,36007,Broome
36007,2020-05-19,2,728,2,11,1,46,1.1,0.52,41,6610,608,183550,307,436,8310,36007,Broome
36007,2020-05-20,2,728,2,11,1,46,1.12,0.52,41,6735,609,183424,307,451,8714,36007,Broome
36007,2020-05-21,2,728,2,11,1,46,1.12,0.52,42,6861,610,183299,307,468,9517,36007,Broome
36007,2020-05-22,2,728,2,11,1,46,1.14,0.5,42,6986,611,183173,308,485,10145,36007,Broome
36007,2020-05-23,2,728,2,11,1,46,1.12,0.52,43,7112,611,183047,308,501,10758,36007,Broome
36007,2020-05-24,2,728,2,11,1,46,1.12,0.5,43,7238,612,182921,308,519,11409,36007,Broome
36007,2020-05-25,2,728,2,11,1,46,1.12,0.5,44,7364,613,182794,309,522,11942,36007,Broome
36007,2020-05-26,2,728,2,11,1,46,1.12,0.48,44,7490,614,182668,309,528,12305,36007,Broome
36007,2020-05-27,2,728,2,11,1,46,1.12,0.48,44,7616,614,182542,309,545,12811,36007,Broome
36007,2020-05-28,2,728,2,11,1,46,1.08,0.5,45,7742,615,182416,309,557,13413,36007,Broome
36007,2020-05-29,2,728,2,11,1,46,1.06,0.5,45,7869,615,182289,309,561,13940,36007,Broome
36007,2020-05-30,2,728,2,11,1,46,1.06,0.48,46,7995,616,182164,308,566,14937,36007,Broome
36007,2020-05-31,2,728,2,11,1,46,1.04,0.48,46,8120,615,182043,305,574,15706,36007,Broome
36007,2020-06-01,2,728,2,11,1,46,1.04,0.48,47,8243,613,181924,299,578,16331,36007,Broome
36007,2020-06-02,2,728,2,11,1,46,1.02,0.48,47,8364,609,181810,293,589,17146,36007,Broome
36007,2020-06-03,2,728,2,11,1,46,1.02,0.5,48,8483,603,181699,285,593,17773,36007,Broome
36007,2020-06-04,2,728,2,11,1,46,1.02,0.5,48,8597,596,181593,277,605,19178,36007,Broome
36007,2020-06-05,2,728,2,11,1,46,1.02,0.5,49,8709,586,181491,267,613,20481,36007,Broome
36007,2020-06-06,2,728,2,11,1,46,1,0.5,49,8816,574,181394,257,620,21424,36007,Broome
36007,2020-06-07,2,728,2,11,1,46,1,0.5,49,8918,561,181303,246,624,22165,36007,Broome
36007,2020-06-08,2,728,2,11,1,46,1,0.5,50,9017,546,181216,235,627,22959,36007,Broome
36007,2020-06-09,2,728,2,11,1,46,1,0.5,50,9110,530,181134,223,630,23711,36007,Broome
36007,2020-06-10,2,728,2,11,1,46,1,0.5,51,9199,512,181058,210,641,24575,36007,Broome
36007,2020-06-11,2,728,2,11,1,46,0.98,0.5,51,9282,492,180987,198,644,25657,36007,Broome
36007,2020-06-12,2,728,2,11,1,46,0.98,0.5,52,9361,472,180921,185,647,26433,36007,Broome
36007,2020-06-13,2,728,2,11,1,46,0.96,0.5,52,9433,451,180860,174,651,27224,36007,Broome
36007,2020-06-14,2,728,2,11,1,46,0.96,0.52,52,9502,430,180801,164,655,27602,36007,Broome
36007,2020-06-15,2,728,2,11,1,46,0.96,0.52,53,9567,409,180745,155,656,28207,36007,Broome
36007,2020-06-16,2,728,2,11,1,46,0.96,0.5,53,9629,389,180692,146,657,28752,36007,Broome
36007,2020-06-17,2,728,1,11,1,46,0.96,0.5,54,9687,370,180641,139,657,29194,36007,Broome
36007,2020-06-18,1,728,1,11,1,46,0.96,0.5,54,9742,351,180593,131,663,30140,36007,Broome
36007,2020-06-19,1,728,1,11,1,46,0.96,0.52,54,9795,334,180547,125,665,30724,36007,Broome
36007,2020-06-20,1,728,1,11,1,46,0.96,0.52,55,9845,317,180504,118,668,31151,36007,Broome
36007,2020-06-21,1,728,1,11,1,46,0.96,0.52,55,9892,301,180463,112,668,31151,36007,Broome
36007,2020-06-22,1,728,1,11,1,46,0.96,0.52,55,9937,286,180424,107,,,36007,Broome
36007,2020-06-23,1,728,1,11,1,46,,,56,9979,271,180386,101,,,36007,Broome
36007,2020-06-24,1,728,1,11,1,46,,,56,10020,258,180351,96,,,36007,Broome
36007,2020-06-25,1,728,1,11,1,46,,,56,10058,245,180318,91,,,36007,Broome
36007,2020-06-26,1,728,1,11,0,46,,,56,10095,232,180286,87,,,36007,Broome
36007,2020-06-27,1,728,1,11,0,46,,,57,10129,221,180255,82,,,36007,Broome
36007,2020-06-28,1,728,1,11,0,46,,,57,10162,209,180227,78,,,36007,Broome
36007,2020-06-29,1,728,1,11,0,46,,,57,10194,199,180199,74,,,36007,Broome
36007,2020-06-30,1,728,1,11,0,46,,,57,10223,189,180173,70,,,36007,Broome
36007,2020-07-01,1,728,1,11,0,46,,,58,10251,179,180149,67,,,36007,Broome
36007,2020-07-02,1,728,1,11,0,46,,,58,10278,170,180125,63,,,36007,Broome
36007,2020-07-03,1,728,0,11,0,46,,,58,10304,162,180103,60,,,36007,Broome
36007,2020-07-04,0,728,0,11,0,46,,,58,10328,153,180082,57,,,36007,Broome
36007,2020-07-05,0,728,0,11,0,46,,,58,10351,146,180062,54,,,36007,Broome
36007,2020-07-06,0,728,0,11,0,46,,,58,10372,138,180043,51,,,36007,Broome
36007,2020-07-07,0,728,0,11,0,46,,,59,10393,131,180025,49,,,36007,Broome
36007,2020-07-08,0,728,0,11,0,46,,,59,10413,125,180008,46,,,36007,Broome
36007,2020-07-09,0,728,0,11,0,46,,,59,10431,118,179992,44,,,36007,Broome
36007,2020-07-10,0,728,0,11,0,46,,,59,10449,112,179976,42,,,36007,Broome
36007,2020-07-11,0,728,0,11,0,46,,,59,10466,107,179962,40,,,36007,Broome
36007,2020-07-12,0,728,0,11,0,46,,,59,10482,101,179948,38,,,36007,Broome
36007,2020-07-13,0,728,0,11,0,46,,,59,10497,96,179935,36,,,36007,Broome
36007,2020-07-14,0,728,0,11,0,46,,,60,10511,91,179922,34,,,36007,Broome
36007,2020-07-15,0,728,0,11,0,46,,,60,10525,87,179910,32,,,36007,Broome
36007,2020-07-16,0,728,0,11,0,46,,,60,10538,82,179899,30,,,36007,Broome
36007,2020-07-17,0,728,0,11,0,46,,,60,10550,78,179888,29,,,36007,Broome
36007,2020-07-18,0,728,0,11,0,46,,,60,10562,74,179878,27,,,36007,Broome
36007,2020-07-19,0,728,0,11,0,46,,,60,10573,70,179868,26,,,36007,Broome
36007,2020-07-20,0,728,0,11,0,46,,,60,10583,67,179859,25,,,36007,Broome
36007,2020-07-21,0,728,0,11,0,46,,,60,10593,63,179850,23,,,36007,Broome
36007,2020-07-22,0,728,0,11,0,46,,,60,10603,60,179842,22,,,36007,Broome
36007,2020-07-23,0,728,0,11,0,46,,,60,10612,57,179834,21,,,36007,Broome
36007,2020-07-24,0,728,0,11,0,46,,,60,10620,54,179827,20,,,36007,Broome
36007,2020-07-25,0,728,0,11,0,46,,,61,10628,51,179820,19,,,36007,Broome
36007,2020-07-26,0,728,0,11,0,46,,,61,10636,49,179813,18,,,36007,Broome
36007,2020-07-27,0,728,0,11,0,46,,,61,10643,46,179807,17,,,36007,Broome
36007,2020-07-28,0,728,0,11,0,46,,,61,10650,44,179800,16,,,36007,Broome
36007,2020-07-29,0,728,0,11,0,46,,,61,10657,42,179795,15,,,36007,Broome
36007,2020-07-30,0,728,0,11,0,46,,,61,10663,40,179789,14,,,36007,Broome
36007,2020-07-31,0,728,0,11,0,46,,,61,10669,38,179784,14,,,36007,Broome
36007,2020-08-01,0,728,0,11,0,46,,,61,10675,36,179779,13,,,36007,Broome
36007,2020-08-02,0,728,0,11,0,46,,,61,10680,34,179774,12,,,36007,Broome
36007,2020-08-03,0,728,0,11,0,46,,,61,10685,32,179770,12,,,36007,Broome
36007,2020-08-04,0,728,0,11,0,46,,,61,10690,30,179766,11,,,36007,Broome
36007,2020-08-05,0,728,0,11,0,46,,,61,10695,29,179762,10,,,36007,Broome
36007,2020-08-06,0,728,0,11,0,46,,,61,10699,27,179758,10,,,36007,Broome
36007,2020-08-07,0,728,0,11,0,46,,,61,10703,26,179754,9,,,36007,Broome
36007,2020-08-08,0,728,0,11,0,46,,,61,10707,25,179751,9,,,36007,Broome
36007,2020-08-09,0,728,0,11,0,46,,,61,10711,23,179748,8,,,36007,Broome
36007,2020-08-10,0,728,0,11,0,46,,,61,10714,22,179745,8,,,36007,Broome
36007,2020-08-11,0,728,0,11,0,46,,,61,10718,21,179742,8,,,36007,Broome
36007,2020-08-12,0,728,0,11,0,46,,,61,10721,20,179739,7,,,36007,Broome
36007,2020-08-13,0,728,0,11,0,46,,,61,10724,19,179736,7,,,36007,Broome
36007,2020-08-14,0,728,0,11,0,46,,,61,10727,18,179734,6,,,36007,Broome
36007,2020-08-15,0,728,0,11,0,46,,,61,10730,17,179731,6,,,36007,Broome
36007,2020-08-16,0,728,0,11,0,46,,,61,10732,16,179729,6,,,36007,Broome
36007,2020-08-17,0,728,0,11,0,46,,,61,10735,15,179727,5,,,36007,Broome
36007,2020-08-18,0,728,0,11,0,46,,,61,10737,14,179725,5,,,36007,Broome
36007,2020-08-19,0,728,0,11,0,46,,,61,10739,14,179723,5,,,36007,Broome
36007,2020-08-20,0,728,0,11,0,46,,,61,10741,13,179721,5,,,36007,Broome
36007,2020-08-21,0,728,0,11,0,46,,,61,10743,12,179719,4,,,36007,Broome
36007,2020-08-22,0,728,0,11,0,46,,,61,10745,12,179718,4,,,36007,Broome
36007,2020-08-23,0,728,0,11,0,46,,,61,10747,11,179716,4,,,36007,Broome
36007,2020-08-24,0,728,0,11,0,46,,,61,10749,10,179715,4,,,36007,Broome
36007,2020-08-25,0,728,0,11,0,46,,,61,10750,10,179713,3,,,36007,Broome
36007,2020-08-26,0,728,0,11,0,46,,,61,10752,9,179712,3,,,36007,Broome
36007,2020-08-27,0,728,0,11,0,46,,,62,10753,9,179711,3,,,36007,Broome
36007,2020-08-28,0,728,0,11,0,46,,,62,10755,8,179709,3,,,36007,Broome
36007,2020-08-29,0,728,0,11,0,46,,,62,10756,8,179708,3,,,36007,Broome
36007,2020-08-30,0,728,0,11,0,46,,,62,10757,7,179707,2,,,36007,Broome
